Mã sku phần mềm Bravo,Đuôi màu,Mã vật tư tính giá,Tên vật tư tính giá,Mã sku nhà máy,Mã Sale,Bộ Mẫu,Nhóm sản phẩm,Đặc điểm,Đơn vị nhỏ nhất,Đơn vị cấp 2,Hệ số quy đổi cấp 2,Đơn vị cấp 3,Hệ số quy đổi cấp 3,Đơn vị cấp 4,Hệ số quy đổi cấp 4,Quy cách vận tải,Nhóm giá,Khối lượng,Mã nhà máy,Mã nơi kéo,Nhãn hàng,Tình trạng,Tình trạng chi nhánh,Cột dò tình trạng,Ngày triển khai,Kênh triển khai,Tuổi mẫu
bravo_sku,color_tail,item_code,item_name,factory_sku,sale_sku,pattern_set,category,features,masterunit,uom_level2,quantity_exchange_level2,uom_level3,quantity_exchange_level3,uom_level4,quantity_exchange_level4,transport_spec,price_group,gross_weight,factory_code,pull_source_code,brand,status,branch_status,status_lookup,deploy_date,branch_channel,sample_age
03.L1.3060.7526.9,9,03.L1.3060.7526,Gạch 30x60 MS 7526 Loại 1,7526,03.7526,7524-7525-7526,GACH,DAM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,VINCERA,END-2022,END-2022,END-2022,7/18/2017,,104
03.L1.3060.7525.9,9,03.L1.3060.7525,Gạch 30x60 MS 7525 Loại 1,7525,03.7525,7524-7525-7526,GACH,DIEM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,VINCERA,END-2022,END-2022,END-2022,7/18/2017,,104
10.L2.3060.5785,,10.L2.3060.5785,Gạch 30x60 MS 5785 Loại 2,5785,10.5785,5784-5785-5786,GACH,DIEM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2022,END-2022,END-2022,6/6/2019,,82
03.L1.3030.6308.3,3,03.L1.3030.6308,Gạch 30x30 MS 6308 Loại 1,6308,03.6308,6308,GACH,SOLO,VIEN,HOP,11,PALLET,,M2,11.11111,30x30,3030,0,03,VITTO - HUE,VINCERA,END-2022,END-2022,END-2022,8/2/2017,,104
10.L1.3060.5747.3,3,10.L1.3060.5747,Gạch 30x60 MS 5747 Loại 1,5747,10.5747,5747-5748-5749,GACH,NHAT,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2022,END-2022,END-2022,1/10/2019,,86
03.L1.3030.6310.7,7,03.L1.3030.6310,Gạch 30x30 MS 6310 Loại 1,6310,03.6310,6310,GACH,SOLO,VIEN,HOP,11,PALLET,,M2,11.11111,30x30,3030,0,03,VITTO - HUE,VINCERA,END-2024,END-2024,END-2024,6/7/2017,BAN CHUNG,105
10.L1.3030.5266.4,4,10.L1.3030.5266,Gạch 30x30 MS 5266 Loại 1,5266,10.5266,5266,GACH,SOLO,VIEN,HOP,11,PALLET,,M2,11.11111,30x30,3030,0,03,VITTO - HUE,MAXIMOS,END-2023,END-2023,END-2023,4/10/2019,,83
10.L1.3060.5778.9,9,10.L1.3060.5778,Gạch 30x60 MS 5778 Loại 1,5778,10.5778,5777-5778-5779,GACH,DIEM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2024,END-2024,END-2024,1/10/2019,,86
10.L1.3060.5779.9,9,10.L1.3060.5779,Gạch 30x60 MS 5779 Loại 1,5779,10.5779,5777-5778-5779,GACH,DAM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2024,END-2024,END-2024,1/10/2019,,86
10.L1.3060.5754.3,3,10.L1.3060.5754,Gạch 30x60 MS 5754 Loại 1,5754,10.5754,5754-5755,GACH,THAN,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2020,END-2020,END-2020,1/10/2019,,86
03.L1.3060.7624.5,5,03.L1.3060.7624,Gạch 30x60 MS 7624 Loại 1,7624,03.7624,7624-7625-7626,GACH,THAN,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,VINCERA,END-2022,END-2022,END-2022,6/20/2019,,81
03.L1.3060.7625.5,5,03.L1.3060.7625,Gạch 30x60 MS 7625 Loại 1,7625,03.7625,7624-7625-7626,GACH,DIEM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,VINCERA,END-2022,END-2022,END-2022,6/20/2019,,81
03.L1.3060.7626.5,5,03.L1.3060.7626,Gạch 30x60 MS 7626 Loại 1,7626,03.7626,7624-7625-7626,GACH,VIEN,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,VINCERA,END-2022,END-2022,END-2022,6/20/2019,,81
10.L1.3060.5777.9,9,10.L1.3060.5777,Gạch 30x60 MS 5777 Loại 1,5777,10.5777,5777-5778-5779,GACH,NHAT,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2024,END-2024,END-2024,1/10/2019,UNIMAX,86
03.L1.14560.9531.6,6,03.L1.14560.9531,Gạch 14.5x60 MS 9531 Loại 1,9531,03.9531,9531,GACH,SOLO,VIEN,HOP,12,PALLET,,M2,11.49425,14.5x60,14560,0,03,VITTO - VINH PHUC,VINCERA,END-2020,END-2020,END-2020,4/6/2018,,96
03.L1.14560.9535.6,6,03.L1.14560.9535,Gạch 14.5x60 MS 9535 Loại 1,9535,03.9535,9535,GACH,SOLO,VIEN,HOP,12,PALLET,,M2,11.49425,14.5x60,14560,0,03,VITTO - VINH PHUC,VINCERA,END-2020,END-2020,END-2020,4/6/2018,,96
03.L1.14560.9551.6,6,03.L1.14560.9551,Gạch 14.5x60 MS 9551 Loại 1,9551,03.9551,9551,GACH,SOLO,VIEN,HOP,12,PALLET,,M2,11.49425,14.5x60,14560,0,03,VITTO - VINH PHUC,VINCERA,END-2020,END-2020,END-2020,4/6/2018,,96
10.L1.3060.5781.4,4,10.L1.3060.5781,Gạch 30x60 MS 5781 Loại 1,5781,10.5781,5781-5782-5783,GACH,NHAT,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2023,END-2023,END-2023,1/10/2019,,86
03.L1.3060.7344.1,1,03.L1.3060.7344,Gạch 30x60 MS 7344 Loại 1,7344,03.7344,7344-7345-7346,GACH,NHAT,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,VINCERA,END-2022,END-2022,END-2022,5/17/2018,,94
10.L1.3060.5783.4,4,10.L1.3060.5783,Gạch 30x60 MS 5783 Loại 1,5783,10.5783,5781-5782-5783,GACH,DAM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2023,END-2023,END-2023,1/10/2019,,86
10.L1.3060.5784.4,4,10.L1.3060.5784,Gạch 30x60 MS 5784 Loại 1,5784,10.5784,5784-5785-5786,GACH,VIEN,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2022,END-2022,END-2022,6/6/2019,,82
10.L1.3060.5785.4,4,10.L1.3060.5785,Gạch 30x60 MS 5785 Loại 1,5785,10.5785,5784-5785-5786,GACH,DIEM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2022,END-2022,END-2022,6/6/2019,,82
10.L1.3060.5786.4,4,10.L1.3060.5786,Gạch 30x60 MS 5786 Loại 1,5786,10.5786,5784-5785-5786,GACH,THAN,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2022,END-2022,END-2022,6/6/2019,,82
03.L1.3060.7346.2,2,03.L1.3060.7346,Gạch 30x60 MS 7346 Loại 1,7346,03.7346,7344-7345-7346,GACH,DAM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,VINCERA,END-2022,END-2022,END-2022,5/17/2018,,94
03.L1.3060.7345.2,2,03.L1.3060.7345,Gạch 30x60 MS 7345 Loại 1,7345,03.7345,7344-7345-7346,GACH,DIEM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,VINCERA,END-2022,END-2022,END-2022,5/17/2018,,94
03.L1.3030.6311.8,8,03.L1.3030.6311,Gạch 30x30 MS 6311 Loại 1,6311,03.6311,6311,GACH,SOLO,VIEN,HOP,11,PALLET,,M2,11.11111,30x30,3030,0,03,VITTO - HUE,VINCERA,END-2022,END-2022,END-2022,7/18/2017,,104
10.L1.3030.5267.4,4,10.L1.3030.5267,Gạch 30x30 MS 5267 Loại 1,5267,10.5267,5267,GACH,SOLO,VIEN,HOP,11,PALLET,,M2,11.11111,30x30,3030,0,03,VITTO - HUE,MAXIMOS,END-2024,END-2024,END-2024,4/10/2019,,83
03.L1.3060.7401.3,3,03.L1.3060.7401,Gạch 30x60 MS 7401 Loại 1,7401,03.7401,7401-7402-7403,GACH,NHAT,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,VINCERA,END-2022,END-2022,END-2022,5/3/2018,,95
03.L1.3060.7402.3,3,03.L1.3060.7402,Gạch 30x60 MS 7402 Loại 1,7402,03.7402,7401-7402-7403,GACH,DIEM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,VINCERA,END-2022,END-2022,END-2022,5/3/2018,,95
03.L1.3060.7403.3,3,03.L1.3060.7403,Gạch 30x60 MS 7403 Loại 1,7403,03.7403,7401-7402-7403,GACH,DAM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,VINCERA,END-2022,END-2022,END-2022,5/3/2018,,95
03.L1.3060.7611.2,2,03.L1.3060.7611,Gạch 30x60 MS 7611 Loại 1,7611,03.7611,7611-7612-7613,GACH,NHAT,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,VINCERA,END-2023,END-2023,END-2023,3/21/2019,,84
03.L1.3060.7612.2,2,03.L1.3060.7612,Gạch 30x60 MS 7612 Loại 1,7612,03.7612,7611-7612-7613,GACH,DIEM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,VINCERA,END-2023,END-2023,END-2023,3/21/2019,,84
10.L1.3060.5774.2,2,10.L1.3060.5774,Gạch 30x60 MS 5774 Loại 1,5774,10.5774,5774-5775-5776,GACH,NHAT,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2023,END-2023,END-2023,1/10/2019,,86
10.L1.3060.5775.2,2,10.L1.3060.5775,Gạch 30x60 MS 5775 Loại 1,5775,10.5775,5774-5775-5776,GACH,DIEM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2023,END-2023,END-2023,1/10/2019,,86
10.L1.3060.5776.2,2,10.L1.3060.5776,Gạch 30x60 MS 5776 Loại 1,5776,10.5776,5774-5775-5776,GACH,DAM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2023,END-2023,END-2023,1/10/2019,,86
10.L1.3060.5755.3,3,10.L1.3060.5755,Gạch 30x60 MS 5755 Loại 1,5755,10.5755,5754-5755,GACH,DIEM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2020,END-2020,END-2020,1/10/2019,,86
03.L1.3060.7613.2,2,03.L1.3060.7613,Gạch 30x60 MS 7613 Loại 1,7613,03.7613,7611-7612-7613,GACH,DAM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,VINCERA,END-2023,END-2023,END-2023,3/21/2019,,84
12.L1.3030.3403,,12.L1.3030.3403,Gạch 30x30 MS 3403 Loại 1,3403,12.3403,3403,GACH,SOLO,VIEN,HOP,11,PALLET,,M2,11.11111,30x30,3030,0,12,DACERA - DA NANG,UNIS,END-2021,END-2021,END-2021,2/7/2020,,73
12.L1.3030.3404,,12.L1.3030.3404,Gạch 30x30 MS 3404 Loại 1,3404,12.3404,3404,GACH,SOLO,VIEN,HOP,11,PALLET,,M2,11.11111,30x30,3030,0,12,DACERA - DA NANG,UNIS,END-2021,END-2021,END-2021,2/7/2020,,73
12.L1.3030.3408,,12.L1.3030.3408,Gạch 30x30 MS 3408 Loại 1,3408,12.3408,3408,GACH,SOLO,VIEN,HOP,11,PALLET,,M2,11.11111,30x30,3030,0,12,DACERA - DA NANG,UNIS,END-2021,END-2021,END-2021,2/7/2020,,73
12.L1.2550.2501,,12.L1.2550.2501,Gạch 25x50 MS 2501 Loại 1,2501,12.2501,2501,GACH,SOLO,VIEN,HOP,8,PALLET,,M2,8,25x50,2550,0,12,DACERA - DA NANG,UNIS,END-2026,END-2026,END-2026,1/17/2020,UNIS,74
12.L1.2550.2502,,12.L1.2550.2502,Gạch 25x50 MS 2502 Loại 1,2502,12.2502,2502,GACH,SOLO,VIEN,HOP,8,PALLET,,M2,8,25x50,2550,0,12,DACERA - DA NANG,UNIS,END-2026,END-2026,END-2026,1/17/2020,UNIS,74
12.L1.2550.2503,,12.L1.2550.2503,Gạch 25x50 MS 2503 Loại 1,2503,12.2503,2503,GACH,SOLO,VIEN,HOP,8,PALLET,,M2,8,25x50,2550,0,12,DACERA - DA NANG,UNIS,END-2026,END-2026,END-2026,1/17/2020,UNIS,74
12.L1.2550.2504,,12.L1.2550.2504,Gạch 25x50 MS 2504 Loại 1,2504,12.2504,2504,GACH,SOLO,VIEN,HOP,8,PALLET,,M2,8,25x50,2550,0,12,DACERA - DA NANG,UNIS,END-2026,END-2026,END-2026,1/17/2020,UNIS,74
12.L1.2550.2505,,12.L1.2550.2505,Gạch 25x50 MS 2505 Loại 1,2505,12.2505,2505,GACH,SOLO,VIEN,HOP,8,PALLET,,M2,8,25x50,2550,0,12,DACERA - DA NANG,UNIS,END-2026,END-2026,END-2026,1/17/2020,UNIS,74
12.L1.2550.25501,,12.L1.2550.25501,Gạch 25x50 MS 25501 Loại 1,25501,12.25501,25501,GACH,SOLO,VIEN,HOP,8,PALLET,,M2,8,25x50,2550,0,12,DACERA - DA NANG,UNIS,END-2022,END-2022,END-2022,2/7/2020,,73
12.L1.2550.25502,,12.L1.2550.25502,Gạch 25x50 MS 25502 Loại 1,25502,12.25502,25502,GACH,SOLO,VIEN,HOP,8,PALLET,,M2,8,25x50,2550,0,12,DACERA - DA NANG,UNIS,END-2022,END-2022,END-2022,2/7/2020,,73
12.L1.2550.25503,,12.L1.2550.25503,Gạch 25x50 MS 25503 Loại 1,25503,12.25503,25503,GACH,SOLO,VIEN,HOP,8,PALLET,,M2,8,25x50,2550,0,12,DACERA - DA NANG,UNIS,END-2022,END-2022,END-2022,2/7/2020,,73
12.L1.3030.3401,,12.L1.3030.3401,Gạch 30x30 MS 3401 Loại 1,3401,12.3401,3401,GACH,SOLO,VIEN,HOP,11,PALLET,,M2,11.11111,30x30,3030,0,12,DACERA - DA NANG,UNIS,END-2021,END-2021,END-2021,1/17/2020,,74
12.L1.3030.3405,,12.L1.3030.3405,Gạch 30x30 MS 3405 Loại 1,3405,12.3405,3405,GACH,SOLO,VIEN,HOP,11,PALLET,,M2,11.11111,30x30,3030,0,12,DACERA - DA NANG,UNIS,END-2021,END-2021,END-2021,1/17/2020,,74
12.L1.3030.3407,,12.L1.3030.3407,Gạch 30x30 MS 3407 Loại 1,3407,12.3407,3407,GACH,SOLO,VIEN,HOP,11,PALLET,,M2,11.11111,30x30,3030,0,12,DACERA - DA NANG,UNIS,END-2021,END-2021,END-2021,1/17/2020,,74
10.L1.3060.4601.5,5,10.L1.3060.4601,Gạch 30x60 MS 4601 Loại 1,4601,10.4601,4601-4602-4603,GACH,THAN,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2024,END-2024,END-2024,1/16/2020,UNIMAX,74
10.L1.3060.4602.5,5,10.L1.3060.4602,Gạch 30x60 MS 4602 Loại 1,4602,10.4602,4601-4602-4603,GACH,DIEM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2024,END-2024,END-2024,1/16/2020,,74
10.L1.3060.4603.5,5,10.L1.3060.4603,Gạch 30x60 MS 4603 Loại 1,4603,10.4603,4601-4602-4603,GACH,VIEN,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2024,END-2024,END-2024,1/16/2020,,74
10.L1.3060.4714.5,5,10.L1.3060.4714,Gạch 30x60 MS 4714 Loại 1,4714,10.4714,4714-4715-4716,GACH,NHAT,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2022,END-2022,END-2022,1/16/2020,,74
10.L1.3060.4715.5,5,10.L1.3060.4715,Gạch 30x60 MS 4715 Loại 1,4715,10.4715,4714-4715-4716,GACH,DIEM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2022,END-2022,END-2022,1/16/2020,,74
10.L1.3060.4716.5,5,10.L1.3060.4716,Gạch 30x60 MS 4716 Loại 1,4716,10.4716,4714-4715-4716,GACH,DAM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2022,END-2022,END-2022,1/16/2020,,74
10.L1.3060.4717.5,5,10.L1.3060.4717,Gạch 30x60 MS 4717 Loại 1,4717,10.4717,4717-4718-4719,GACH,NHAT,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2022,END-2022,END-2022,1/16/2020,,74
10.L1.3060.4718.5,5,10.L1.3060.4718,Gạch 30x60 MS 4718 Loại 1,4718,10.4718,4717-4718-4719,GACH,DIEM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2022,END-2022,END-2022,1/16/2020,,74
10.L1.3060.4719.5,5,10.L1.3060.4719,Gạch 30x60 MS 4719 Loại 1,4719,10.4719,4717-4718-4719,GACH,DAM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2022,END-2022,END-2022,1/16/2020,,74
10.L1.3060.5761.5,5,10.L1.3060.5761,Gạch 30x60 MS 5761 Loại 1,5761,10.5761,5761-5762-5763,GACH,THAN,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2025,ACT,END-2025,1/16/2020,UNIMAX,74
10.L1.3060.5762.5,5,10.L1.3060.5762,Gạch 30x60 MS 5762 Loại 1,5762,10.5762,5761-5762-5763,GACH,DIEM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2025,ACT,END-2025,1/16/2020,,74
10.L1.3060.5763.5,5,10.L1.3060.5763,Gạch 30x60 MS 5763 Loại 1,5763,10.5763,5761-5762-5763,GACH,VIEN,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2025,ACT,END-2025,1/16/2020,,74
08.L2.60120.3637,,08.L1.60120.3637,Gạch 60x120 MS 3637 loại 1,3637,08.3637,3637,GACH,SOLO,VIEN,HOP,2,PALLET,,M2,1.38888,60x120,60120,0,03,VITTO - VINH PHUC,VITTO,END-2020,END-2020,END-2020,,,0
05.L1.3060.1611.G,G,05.L1.3060.1611,Gạch 30x60 MS 1611 Loại 1,1611,05.1611,1611-1612-1614,GACH,THAN,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,05,VICENZA - THANH HOA,UNIS,END-2020,END-2020,END-2020,2/11/2020,,73
05.L1.3060.1612.G,G,05.L1.3060.1612,Gạch 30x60 MS 1612 Loại 1,1612,05.1612,1611-1612-1614,GACH,DIEM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,05,VICENZA - THANH HOA,UNIS,END-2020,END-2020,END-2020,2/11/2020,,73
05.L1.3060.1614.G,G,05.L1.3060.1614,Gạch 30x60 MS 1614 Loại 1,1614,05.1614,1611-1612-1614,GACH,VIEN,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,05,VICENZA - THANH HOA,UNIS,END-2020,END-2020,END-2020,2/11/2020,,73
05.L1.3060.1621.G,G,05.L1.3060.1621,Gạch 30x60 MS 1621 Loại 1,1621,05.1621,1621-1622-1624,GACH,THAN,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,05,VICENZA - THANH HOA,UNIS,END-2020,END-2020,END-2020,2/11/2020,,73
05.L1.3060.1622.G,G,05.L1.3060.1622,Gạch 30x60 MS 1622 Loại 1,1622,05.1622,1621-1622-1624,GACH,DIEM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,05,VICENZA - THANH HOA,UNIS,END-2020,END-2020,END-2020,2/11/2020,,73
05.L1.3060.1624.G,G,05.L1.3060.1624,Gạch 30x60 MS 1624 Loại 1,1624,05.1624,1621-1622-1624,GACH,VIEN,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,05,VICENZA - THANH HOA,UNIS,END-2020,END-2020,END-2020,2/11/2020,,73
03.L1.3060.7641.5,5,03.L1.3060.7641,Gạch 30x60 MS 7641 Loại 1,7641,03.7641,7641-7642-7643,GACH,NHAT,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,VINCERA,END-2021,END-2021,END-2021,2/7/2020,,73
03.L1.3060.7642.5,5,03.L1.3060.7642,Gạch 30x60 MS 7642 Loại 1,7642,03.7642,7641-7642-7643,GACH,DIEM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,VINCERA,END-2021,END-2021,END-2021,2/7/2020,,73
03.L1.3060.7643.5,5,03.L1.3060.7643,Gạch 30x60 MS 7643 Loại 1,7643,03.7643,7641-7642-7643,GACH,DAM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,VINCERA,END-2021,END-2021,END-2021,2/7/2020,,73
03.L1.3060.7637.5,5,03.L1.3060.7637,Gạch 30x60 MS 7637 Loại 1,7637,03.7637,7637-7638-7639,GACH,NHAT,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,VINCERA,END-2022,END-2022,END-2022,2/7/2020,,73
03.L1.3060.7638.5,5,03.L1.3060.7638,Gạch 30x60 MS 7638 Loại 1,7638,03.7638,7637-7638-7639,GACH,DIEM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,VINCERA,END-2022,END-2022,END-2022,2/7/2020,,73
03.L1.3060.7639.5,5,03.L1.3060.7639,Gạch 30x60 MS 7639 Loại 1,7639,03.7639,7637-7638-7639,GACH,DAM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,VINCERA,END-2022,END-2022,END-2022,2/7/2020,,73
03.L1.3060.7644.5,5,03.L1.3060.7644,Gạch 30x60 MS 7644 Loại 1,7644,03.7644,7644-7645-7646,GACH,NHAT,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,VINCERA,END-2022,END-2022,END-2022,2/10/2020,,73
03.L1.3060.7645.5,5,03.L1.3060.7645,Gạch 30x60 MS 7645 Loại 1,7645,03.7645,7644-7645-7646,GACH,DIEM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,VINCERA,END-2022,END-2022,END-2022,2/10/2020,,73
03.L1.3060.7646.5,5,03.L1.3060.7646,Gạch 30x60 MS 7646 Loại 1,7646,03.7646,7644-7645-7646,GACH,DAM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,VINCERA,END-2022,END-2022,END-2022,2/10/2020,,73
10.L1.3060.5764.5,5,10.L1.3060.5764,Gạch 30x60 MS 5764 Loại 1,5764,10.5764,5764-5765-5766,GACH,NHAT,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2022,END-2022,END-2022,2/5/2020,,74
10.L1.3060.5765.5,5,10.L1.3060.5765,Gạch 30x60 MS 5765 Loại 1,5765,10.5765,5764-5765-5766,GACH,DIEM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2022,END-2022,END-2022,2/5/2020,,74
10.L1.3060.5766.5,5,10.L1.3060.5766,Gạch 30x60 MS 5766 Loại 1,5766,10.5766,5764-5765-5766,GACH,DAM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2022,END-2022,END-2022,2/5/2020,,74
10.L1.3060.5794.5,5,10.L1.3060.5794,Gạch 30x60 MS 5794 Loại 1,5794,10.5794,5794-5795-5796,GACH,NHAT,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2022,END-2022,END-2022,2/5/2020,,74
10.L1.3060.5795.5,5,10.L1.3060.5795,Gạch 30x60 MS 5795 Loại 1,5795,10.5795,5794-5795-5796,GACH,DIEM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2022,END-2022,END-2022,2/5/2020,,74
10.L1.3060.5796.5,5,10.L1.3060.5796,Gạch 30x60 MS 5796 Loại 1,5796,10.5796,5794-5795-5796,GACH,DAM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2022,END-2022,END-2022,2/5/2020,,74
10.L1.3060.5787.5,5,10.L1.3060.5787,Gạch 30x60 MS 5787 Loại 1,5787,10.5787,5787-5788-5789,GACH,NHAT,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2023,END-2023,END-2023,2/7/2020,,73
10.L1.3060.5788.5,5,10.L1.3060.5788,Gạch 30x60 MS 5788 Loại 1,5788,10.5788,5787-5788-5789,GACH,DIEM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2023,END-2023,END-2023,2/7/2020,,73
10.L1.3060.5789.5,5,10.L1.3060.5789,Gạch 30x60 MS 5789 Loại 1,5789,10.5789,5787-5788-5789,GACH,DAM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2023,END-2023,END-2023,2/7/2020,,73
10.L1.3060.5791.5,5,10.L1.3060.5791,Gạch 30x60 MS 5791 Loại 1,5791,10.5791,5791-5792-5793,GACH,NHAT,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2025,ACT,END-2025,2/7/2020,UNIS,73
10.L1.3060.5792.5,5,10.L1.3060.5792,Gạch 30x60 MS 5792 Loại 1,5792,10.5792,5791-5792-5793,GACH,DIEM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2025,ACT,END-2025,2/7/2020,,73
10.L1.3060.5793.5,5,10.L1.3060.5793,Gạch 30x60 MS 5793 Loại 1,5793,10.5793,5791-5792-5793,GACH,DAM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2025,ACT,END-2025,2/7/2020,,73
